3034,,,9,1.175925926," $730,251.34 ",Moonee Valley (C),-37.74,144.82,2,2,2,7,10,14
3036,8,403,7,0.884476534," $736,240.85 ",Brimbank (C),-37.72,144.83,1,1,1,1,1,1
3037,33,2854,7,0.874637681," $426,222.22 ",Melton (C),-37.72,144.78,1,2,2,4,7,3
3038,,,9,0.923600605," $525,741.96 ",Brimbank (C),-37.73,144.81,1,1,1,3,3,3
3039,9,751,9,0.926573427," $850,380.00 ",Moonee Valley (C),-37.77,144.92,1,1,1,1,4,8
3040,21,1563,9,1.046744574," $1,060,519.93 ",Moonee Valley (C),-37.76,144.9,2,2,2,2,5,9
3041,10,497,7,0.988745981," $582,630.28 ",Moonee Valley (C),-37.74,144.91,1,1,1,2,5,9
3042,9,436,5,1.090809628," $658,270.86 ",Moonee Valley (C),-37.71,144.89,2,2,2,3,6,10
3043,10,651,7,1.110887097," $465,753.57 ",Hume (C),-37.69,144.88,2,2,2,4,7,3
3044,19,1123,8,1.133781307," $529,629.46 ",Moreland (C),-37.73,144.94,1,1,1,2,5,9
3046,,,1,1.197155468," $499,760.05 ",Moreland (C),-37.7,144.92,5,5,2,4,7,11
3047,20,674,1,1.206305689," $385,741.49 ",Hume (C),-37.68,144.92,2,2,2,3,8,12
3048,13,471,7,0.910204082," $322,262.25 ",Hume (C),-37.65,144.93,1,1,1,1,1,1
3049,1,,6,0.989451477," $533,129.93 ",Hume (C),-37.67,144.89,2,2,2,2,2,2
3050,,,,,  ,Melbourne (C),-37.8,144.96,1,1,1,0,0,0
3051,,,9,1.205338809," $622,035.40 ",Melbourne (C),-37.91,145.06,1,1,1,2,5,9
3052,6,561,5,1.333333333," $1,029,826.85 ",Melbourne (C),-37.8,144.96,1,1,1,1,4,8
3053,,,10,1.085213033," $423,547.52 ",Melbourne (C),-37.78,144.97,1,1,1,2,5,9
3054,5,386,7,1.010471204," $1,048,412.04 ",Yarra (C),-37.78,144.97,1,1,1,2,1,1
3055,11,841,8,1.067215364," $590,560.98 ",Moreland (C),-37.77,144.94,1,1,1,1,4,8
3056,,,9,0.859907121," $704,930.85 ",Moreland (C),-37.76,144.94,1,1,1,2,5,9
3057,,,6,1.086363636," $657,375.00 ",Moreland (C),-37.76,144.98,1,1,1,2,5,9
3058,38,1610,9,1.021043001," $744,061.14 ",Moreland (C),-37.73,144.96,2,2,1,2,5,9
3059,5,378,2,1.619834711," $528,307.52 ",Hume (C),-37.64,144.89,1,1,1,2,5,9
3060,8,259,1,1.270536692," $525,750.88 ",Moreland (C),-37.76,144.9,5,5,5,3,6,10
3061,,,7,0.753456221," $395,041.10 ",Hume (C),-37.64,144.95,1,1,1,1,1,1
3063,,,4,0.527777778,  ,Hume (C),-37.63,144.84,1,1,1,1,1,1
3064,42,2523,6,1.478500102," $412,372.28 ",Hume (C),-37.6,144.94,1,1,1,2,5,9
3065,8,390,3,1.079365079," $886,209.55 ",Yarra (C),-37.8,144.98,1,1,1,1,4,8
3066,4,241,9,1.054054054," $649,101.85 ",Yarra (C),-37.8,144.98,1,1,1,1,4,8
3067,6,291,9,1.333333333," $733,687.79 ",Yarra (C),-37.8,145,1,1,1,1,4,8
3068,17,1278,9,0.932595573," $1,009,947.33 ",Yarra (C),-37.79,144.99,1,1,1,1,4,8
3070,9,709,7,0.91011236," $870,888.21 ",Darebin (C),-37.77,145,1,1,1,2,5,9
3071,,,5,0.960950764," $771,032.96 ",Darebin (C),-37.76,145,1,1,1,2,5,9
3072,26,1574,3,0.971638142," $665,561.13 ",Darebin (C),-37.74,145.03,1,1,1,2,5,9
3073,,,1,1.131377126," $574,154.08 ",Darebin (C),-37.69,145.01,5,5,2,6,9,13
3074,17,628,1,1.036943745," $441,911.74 ",Whittlesea (C),-37.68,145.01,2,2,2,2,7,11
3075,,,5,1.27170418," $465,245.97 ",Whittlesea (C),-37.67,145.02,2,2,2,3,6,10
3076,26,1758,9,1.295006871," $428,841.40 ",Whittlesea (C),-37.64,145.01,2,2,2,2,5,9
3078,,,10,0.859467456," $1,165,100.00 ",Darebin (C),-37.78,145.03,1,1,1,2,5,9
3079,14,713,2,1.007334963," $1,029,342.41 ",Banyule (C),-37.77,145.04,1,1,1,1,4,8
3081,8,297,6,1.043294615," $547,001.04 ",Banyule (C),-37.75,145.05,1,1,1,2,5,9
3082,19,1260,7,0.992238806," $527,858.20 ",Whittlesea (C),-37.67,145.06,2,2,2,2,2,2
3083,18,767,9,1.074221339," $547,075.47 ",Darebin (C),-37.7,145.07,1,1,1,2,5,9
3084,17,1306,9,0.989401496," $1,554,161.02 ",Banyule (C),-37.74,145.09,1,1,1,2,5,9
3085,,,7,0.903349282," $743,936.29 ",Banyule (C),-37.73,145.07,1,1,1,2,5,1
3086,,,,,  ,Darebin (C),-37.72,145.05,2,2,1,1,1,1
3087,,,9,1.02027027," $646,969.19 ",Banyule (C),-37.71,145.08,1,1,1,2,5,9
3088,24,1275,10,0.970770096," $677,942.05 ",Banyule (C),-37.71,145.12,1,1,1,2,1,1
3089,12,666,10,1.007246377," $634,110.15 ",Nillumbik (S),-37.64,145.22,1,1,1,0,0,0
3090,,,10,0.711711712," $745,625.00 ",Nillumbik (S),-37.67,145.12,1,1,1,4,8,12
3091,1,120,10,1.05,  ,Nillumbik (S),-37.64,145.13,1,1,1,14,14,14
3093,,,9,1.086734694," $705,831.25 ",Banyule (C),-37.73,145.09,1,1,1,2,5,1
3094,,,10,1.014354067," $708,501.44 ",Banyule (C),-37.72,145.12,1,1,1,2,5,1
3095,19,1274,9,0.93504902," $729,774.28 ",Nillumbik (S),-37.71,145.15,1,1,1,1,1,1
3096,,,10,0.739130435," $573,750.00 ",Nillumbik (S),-37.67,145.19,1,1,1,0,0,0
3097,2,58,9,1.016129032," $669,875.00 ",Nillumbik (S),-37.7,145.28,1,1,1,1,4,0
3099,,,10,0.813793103," $600,750.00 ",Nillumbik (S),-37.59,145.22,1,1,1,0,0,0
3101,25,1535,10,0.897046414," $1,522,277.17 ",Boroondara (C),-37.81,145.04,1,1,1,1,4,8
3102,,,10,1.021978022," $1,933,250.00 ",Boroondara (C),-37.8,145.05,1,1,1,1,4,0
3103,9,574,10,0.967741935," $1,491,726.90 ",Boroondara (C),-37.81,145.08,1,1,1,1,1,9
3104,12,658,8,0.916666667," $1,650,164.56 ",Boroondara (C),-37.79,145.07,1,1,1,1,1,1
3105,9,468,10,0.926298157," $1,051,103.66 ",Manningham (C),-37.77,145.08,1,1,1,1,1,1
3106,7,371,9,1.027982327," $1,147,380.16 ",Manningham (C),-37.77,145.12,1,1,1,1,1,1
3107,9,399,9,1.022377622," $1,017,395.23 ",Manningham (C),-37.76,145.1,1,1,1,1,1,1
3108,11,495,9,1.132121212," $885,948.20 ",Manningham (C),-37.78,145.12,1,1,1,2,5,9
3109,23,1146,10,1.091243561," $1,024,129.01 ",Manningham (C),-37.81,145.19,1,1,1,2,5,9
3111,,,10,1.057529611," $889,455.88 ",Manningham (C),-38.18,144.47,1,1,1,0,0,0
3113,,,10,0.812889813," $888,125.00 ",Nillumbik (S),-37.73,145.22,1,1,1,3,3,3
3114,5,250,10,0.838509317," $1,282,500.00 ",Manningham (C),-37.78,145.21,1,1,1,0,0,0
3115,2,67,8,0.901162791," $847,750.00 ",Manningham (C),-37.74,145.27,1,1,1,1,1,1
3116,5,364,8,1.20997921," $614,620.17 ",Yarra Ranges (S),-37.75,145.33,1,1,1,2,5,9
3121,17,1131,10,1.021044427," $927,679.55 ",Yarra (C),-37.83,145.01,1,1,1,1,4,8
3122,11,592,10,1.04396728," $1,035,701.17 ",Boroondara (C),-37.84,145.05,1,1,1,2,5,9
3123,8,585,10,1.088983051," $1,135,194.81 ",Boroondara (C),-37.83,145.04,1,1,1,1,4,8
3124,12,803,8,1.020325203," $1,523,469.55 ",Boroondara (C),-37.82,145.06,1,1,1,2,5,9
3125,11,689,10,1.017214397," $973,739.70 ",Monash (C),-37.84,145.12,1,1,1,2,5,9
3126,,,10,0.987538941," $2,095,980.17 ",Boroondara (C),-37.84,145.09,1,1,1,1,1,9
3127,12,775,8,0.882011605," $1,304,515.80 ",Whitehorse (C),-37.82,145.1,1,1,1,1,1,1
3128,13,616,9,1.061383929," $750,561.51 ",Whitehorse (C),-37.82,145.12,1,1,1,2,5,9
3129,,,9,1.041414141," $981,613.10 ",Whitehorse (C),-37.8,145.13,1,1,1,2,5,9
3130,26,1644,8,0.933778234," $972,325.75 ",Whitehorse (C),-37.82,145.15,1,1,1,2,5,9
3131,12,814,9,1.010845987," $819,020.06 ",Whitehorse (C),-37.84,145.18,1,1,1,2,5,9
3132,10,650,9,1.027752081," $810,613.91 ",Whitehorse (C),-37.82,145.19,1,1,1,2,5,9
3133,17,909,8,1.001818182," $837,593.55 ",Maroondah (C),-37.84,145.19,1,1,1,2,5,9
3134,25,1300,8,1.006006006," $663,630.41 ",Maroondah (C),-37.81,145.23,1,1,1,2,5,9
3135,18,1050,8,1.088419405," $745,338.69 ",Maroondah (C),-37.82,145.25,1,1,1,4,7,11
3136,,,6,1.154531371," $600,047.33 ",Maroondah (C),-37.8,145.28,1,1,1,4,7,11
3137,6,317,8,1.095588235," $563,320.69 ",Yarra Ranges (S),-37.8,145.31,1,1,1,3,6,10
3138,,,6,1.019205298," $597,153.97 ",Yarra Ranges (S),-37.77,145.33,1,1,1,2,5,9
3139,11,313,7,0.929547844," $437,375.00 ",Yarra Ranges (S),-37.8,145.54,1,1,1,4,4,4
3140,11,671,9,0.937937938," $577,326.92 ",Yarra Ranges (S),-37.76,145.35,1,1,2,2,5,9
3141,11,717,10,1.244239631," $806,156.82 ",Stonnington (C),-36.99,144.06,1,1,1,1,4,8
3142,12,959,10,0.942857143," $2,390,712.25 ",Stonnington (C),-37.84,145,1,1,1,1,4,0
3143,9,735,10,0.997826087," $1,359,805.49 ",Stonnington (C),-37.86,145.02,1,1,1,2,1,1
3144,8,423,10,0.917667238," $1,558,385.87 ",Stonnington (C),-37.84,145.03,1,1,1,2,5,9
3145,12,1023,10,0.906349206," $857,800.00 ",Stonnington (C),-37.88,145.04,1,1,1,2,5,9
3146,,,9,0.85880829," $1,356,112.69 ",Boroondara (C),-37.85,145.07,1,1,1,1,1,1
3147,,,7,0.976793249," $1,534,815.52 ",Boroondara (C),-37.86,145.08,1,1,1,2,5,9
3148,,,9,1.168399168," $875,117.86 ",Monash (C),-37.89,145.08,1,1,1,2,5,9
3149,22,1284,9,1.024824952," $1,137,344.03 ",Monash (C),-37.88,145.13,1,1,1,2,5,9
3150,47,2712,8,1.123043478," $1,073,106.32 ",Monash (C),-37.88,145.17,1,1,1,2,5,9
3151,6,202,9,1.074235808," $940,899.65 ",Whitehorse (C),-37.86,145.14,1,1,1,2,5,1
3152,24,1321,6,1.111111111," $779,123.02 ",Knox (C),-37.87,145.24,1,1,1,3,6,10
3153,,,8,1.07606264," $585,652.62 ",Knox (C),-37.84,145.27,1,1,1,4,7,11
3154,,,6,0.986754967," $578,275.00 ",Knox (C),-37.85,145.31,1,1,1,2,2,2
3155,,,8,1.157242448," $566,186.79 ",Knox (C),-37.86,145.28,1,1,1,3,6,10
3156,22,1053,9,1.050704225," $608,071.43 ",Knox (C),-37.88,145.3,1,1,1,1,5,1
3158,,,9,0.857758621," $583,375.00 ",Yarra Ranges (S),-37.9,145.33,1,1,1,1,1,1
3159,5,162,8,0.852272727," $612,150.00 ",Yarra Ranges (S),-37.92,145.4,1,1,1,1,1,1
3160,,,10,0.942176871," $519,650.00 ",Yarra Ranges (S),-37.91,145.36,1,1,1,3,3,3
3161,,,10,0.964732651," $1,080,531.07 ",Glen Eira (C),-38.03,145.31,1,1,1,2,5,9
3162,17,909,9,0.962571977," $1,136,008.72 ",Glen Eira (C),-37.88,145.03,1,1,1,2,5,9
3163,13,946,9,1.08676307," $773,140.37 ",Glen Eira (C),-37.89,145.06,1,1,1,2,5,9
3165,20,1603,8,1.034961154," $992,990.22 ",Glen Eira (C),-37.93,145.06,1,1,1,2,5,9
3166,16,1162,7,0.956844235," $889,718.02 ",Monash (C),-37.9,145.08,1,1,1,2,5,9
3167,8,439,6,0.992292871," $831,481.06 ",Monash (C),-37.93,145.1,1,1,1,2,5,9
3168,,,4,1.254705144," $698,577.86 ",Monash (C),-37.93,145.12,1,1,1,2,5,9
3169,8,355,8,1.157281553," $692,602.46 ",Kingston (C) (Vic.),-37.94,145.1,1,1,1,2,5,9
3170,12,745,1,1.056487202," $734,759.79 ",Monash (C),-37.87,145.1,5,5,5,5,8,12
3171,12,713,4,1.204925242," $605,681.82 ",Greater Dandenong (C),-37.95,145.16,2,2,2,2,5,9
3172,18,879,5,0.99103139," $726,189.78 ",Kingston (C) (Vic.),-37.97,145.12,2,2,2,2,6,10
3173,13,769,1,1.451452282," $633,742.51 ",Greater Dandenong (C),-37.99,145.15,4,4,3,3,6,10
3174,19,686,1,1.170921679," $477,984.56 ",Greater Dandenong (C),-37.97,145.18,5,5,2,3,6,10
3175,38,1288,1,1.095972579," $394,549.43 ",Greater Dandenong (C),-38.03,145.18,4,4,3,32,35,39
3177,10,434,9,1.091149273," $382,595.45 ",Casey (C),-38,145.24,1,1,1,2,5,9
3178,25,1663,8,0.820862676," $720,332.11 ",Knox (C),-37.93,145.24,1,1,1,0,0,0
3179,,,8,0.856396867," $687,849.34 ",Knox (C),-37.86,145.26,1,1,1,3,6,2
3180,,,9,1.118932039," $677,468.50 ",Knox (C),-37.89,145.25,1,1,1,2,1,9
3181,,,9,1.005298013," $866,833.48 ",Stonnington (C),-37.85,144.99,1,1,1,1,4,8
3182,11,952,9,1.098712446," $586,792.36 ",Port Phillip (C),-37.87,144.98,1,1,1,1,4,8
3183,,,10,1.03826087," $760,331.52 ",Port Phillip (C),-37.87,145,1,1,1,1,4,8
3184,6,428,9,0.988304094," $925,155.17 ",Port Phillip (C),-37.88,145,1,1,1,1,0,0
3185,13,1006,10,0.935853379," $1,086,406.07 ",Glen Eira (C),-37.88,145,1,1,1,1,4,8
3186,22,1600,10,0.943231441," $1,822,780.18 ",Bayside (C),-37.91,144.99,1,1,1,2,5,9
3187,14,1230,9,0.895856663," $1,546,737.94 ",Bayside (C),-37.9,145,1,1,1,1,1,1
3188,9,578,8,0.910604733," $1,327,627.78 ",Bayside (C),-37.93,145.03,1,1,1,1,5,1
3189,6,351,9,1.161849711," $762,638.75 ",Kingston (C) (Vic.),-37.93,145.04,1,1,1,2,5,9
3190,,,10,0.966584158," $813,919.86 ",Kingston (C) (Vic.),-37.95,145.03,1,1,1,2,5,1
3191,,,8,0.79771615," $1,162,467.42 ",Bayside (C),-37.95,145.01,1,1,1,2,5,9
3192,17,1114,10,1.067536454," $790,323.28 ",Kingston (C) (Vic.),-37.96,145.06,1,1,1,2,5,9
3193,,,9,0.829765545," $1,314,511.98 ",Bayside (C),-37.99,145.03,1,1,1,1,1,1
3194,18,1115,9,1.189655172," $725,871.68 ",Kingston (C) (Vic.),-37.98,145.06,1,1,1,1,4,8
3195,22,1549,7,0.874483898," $809,360.54 ",Kingston (C) (Vic.),-38.03,145.1,1,1,1,2,2,2
3196,15,804,8,1.065178033," $645,833.28 ",Kingston (C) (Vic.),-38.06,145.12,1,1,2,5,6,10
3197,6,518,4,0.969879518," $611,761.45 ",Kingston (C) (Vic.),-38.08,145.12,1,1,1,2,2,2
3198,,,5,0.989051095," $510,046.60 ",Frankston (C),-38.11,145.16,1,1,1,2,5,9
3199,35,1999,1,1.022461538," $416,076.52 ",Frankston (C),-38.15,145.12,5,5,4,3,6,10
3200,,,4,1.057534247," $347,091.98 ",Frankston (C),-38.17,145.19,1,1,1,2,5,1
3201,20,1418,10,1.033068783," $402,161.84 ",Frankston (C),-38.09,145.19,1,1,1,1,4,8
3202,,,9,0.595238095," $667,898.00 ",Kingston (C) (Vic.),-37.97,145.21,2,2,2,1,2,2
3204,,,8,0.994903737," $1,039,494.28 ",Glen Eira (C),-37.92,145.04,1,1,1,2,5,9
3205,,,10,1.10805501," $900,179.59 ",Port Phillip (C),-37.93,145.03,1,1,1,2,5,9
3206,,,10,0.909638554," $1,632,735.71 ",Port Phillip (C),-37.84,144.96,1,1,1,0,0,0
3207,7,780,7,1.155688623," $1,095,488.24 ",Port Phillip (C),-37.83,144.96,1,1,1,1,4,0
3211,,,7,0.779069767,  ,Greater Geelong (C),-37.97,144.53,1,1,1,3,3,3
3335,1,58,3,7.486111111," $469,375.00 ",Melton (C),-37.69,144.69,1,1,1,4,10,18
3337,33,1878,3,1.13434493," $283,916.18 ",Melton (C),-37.68,144.59,1,1,1,5,8,12
3338,21,1064,6,1.704580153," $331,465.00 ",Melton (C),-37.7,144.54,2,2,2,5,8,12
3340,13,967,8,1.151828299," $361,738.64 ",Moorabool (S),-37.68,144.44,1,1,1,2,5,9
3341,,,5,1.125,  ,Moorabool (S),-37.52,144.31,1,1,1,0,0,8
3427,2,63,7,1.356589147," $326,325.00 ",Melton (C),-37.63,144.72,1,1,1,1,4,8
3428,,,7,0.733333333,  ,Hume (C),-37.64,144.8,1,1,1,0,0,0
3429,,,8,1.018242123," $387,826.76 ",Hume (C),-37.58,144.73,1,1,1,0,4,8
3430,,,9,0.56,  ,Macedon Ranges (S),-37.48,144.75,1,1,1,0,0,0
3431,5,273,10,0.852459016," $506,875.00 ",Macedon Ranges (S),-37.46,144.67,1,1,1,0,0,0
3432,,,,,  ,Macedon Ranges (S),-37.43,144.78,1,1,2,0,0,0
3433,,,7,0.333333333,  ,Macedon Ranges (S),0,0,1,1,2,0,0,0
3434,,,7,1.152542373," $416,774.69 ",Macedon Ranges (S),-37.39,144.64,1,1,1,1,4,8
3435,,,9,1.14," $371,750.00 ",Macedon Ranges (S),-37.19,144.69,1,1,1,1,4,8
3437,7,642,9,1.299657534," $586,622.64 ",Macedon Ranges (S),-37.52,144.48,1,1,1,2,5,9
3438,,,10,0.839805825," $543,250.00 ",Macedon Ranges (S),-37.46,144.6,1,1,1,0,0,0
3440,,,10,0.960629921," $587,575.00 ",Macedon Ranges (S),-37.4,144.59,1,1,1,1,4,8
3441,,,9,1.043478261," $783,125.00 ",Macedon Ranges (S),-37.4,144.59,1,1,1,0,4,8
3442,,,5,0.971175166," $457,409.56 ",Macedon Ranges (S),-37.39,144.45,1,1,1,0,0,0
3658,3,158,7,1.083573487," $290,625.00 ",Mitchell (S),-37.2,145.05,1,1,1,1,4,8
3750,2,99,6,35.55555556," $465,221.65 ",Whittlesea (C),-38.38,144.81,1,2,2,5,11,19
3751,,,8,2,  ,Whittlesea (C),-37.69,144.89,2,2,2,3,3,3
3752,,,8,0.93529119," $477,734.92 ",Whittlesea (C),-37.65,145.1,1,1,1,2,5,9
3753,,,9,5.604651163," $432,875.00 ",Whittlesea (C),-37.47,145,1,1,1,2,8,16
3754,,,8,2.19379845," $464,289.82 ",Whittlesea (C),-37.62,145.15,1,1,1,35,38,42
3755,,,7,0.6875,  ,Whittlesea (C),-37.57,145.14,1,1,1,0,0,0
3756,,,7,1.235741445," $353,431.62 ",Mitchell (S),-37.4,144.8,1,1,1,1,4,8
3757,6,406,7,0.875862069," $314,522.06 ",Whittlesea (C),-37.45,145.11,1,1,1,2,5,9
3758,,,9,0.84375,  ,Mitchell (S),-37.38,145.03,1,1,1,0,0,0
3759,,,9,0.592592593,  ,Nillumbik (S),-37.64,145.24,1,1,1,0,0,0
3760,,,9,0.407407407,  ,Nillumbik (S),-37.62,145.29,1,1,1,0,0,0
3761,,,6,0.891891892,  ,Nillumbik (S),0,0,1,1,1,1,4,8
3762,,,,,  ,Macedon Ranges (S),0,0,1,1,1,0,0,0
3763,,,6,0.941747573," $348,000.00 ",Murrindindi (S),-37.48,145.28,1,1,1,1,4,0
3765,,,9,1.017241379," $606,189.29 ",Yarra Ranges (S),-37.81,145.34,1,1,1,3,7,11
3766,,,9,0.736842105," $560,875.00 ",Yarra Ranges (S),-37.82,145.37,1,1,1,1,4,0
3767,,,8,0.960526316," $656,875.00 ",Yarra Ranges (S),-37.84,145.36,1,1,1,0,0,8
3770,2,60,8,0.817757009," $519,375.00 ",Yarra Ranges (S),-37.72,145.38,1,1,1,0,4,8
3775,,,5,0.823529412," $537,946.43 ",Yarra Ranges (S),-37.65,145.32,1,1,1,0,0,0
3777,,,5,0.958074534," $398,184.75 ",Yarra Ranges (S),-37.69,145.54,1,1,1,0,0,0
3781,,,8,1.104100946," $414,925.00 ",Cardinia (S),-37.94,145.49,1,1,1,5,5,13
3782,6,269,7,0.926829268," $480,825.00 ",Cardinia (S),-37.92,145.47,1,1,1,3,3,3
3783,,,10,1.251908397," $505,500.00 ",Cardinia (S),-37.95,145.55,1,1,1,1,4,8
3785,,,,,  ,Yarra Ranges (S),-38.27,144.49,1,1,1,0,0,0
3786,,,10,0.977011494," $702,500.00 ",Yarra Ranges (S),-37.88,145.34,1,1,1,1,1,1
3787,,,9,0.727272727," $641,900.00 ",Yarra Ranges (S),-37.88,145.37,1,1,1,0,0,0
3788,,,9,0.907407407," $642,200.00 ",Yarra Ranges (S),-37.86,145.36,1,1,1,1,4,8
3789,,,9,1.444444444,  ,Yarra Ranges (S),-37.88,145.36,1,1,1,0,0,0
3791,,,9,0.975," $572,875.00 ",Yarra Ranges (S),-37.9,145.41,1,1,1,4,10,18
3792,,,7,0.981481481," $568,325.00 ",Yarra Ranges (S),-37.89,145.39,1,1,1,2,2,2
3793,,,8,0.96713615," $516,475.00 ",Yarra Ranges (S),-37.87,145.41,1,1,1,2,8,16
3795,,,8,1.35,  ,Yarra Ranges (S),-37.84,145.41,1,1,1,0,0,0
3796,,,4,0.968373494," $541,304.53 ",Yarra Ranges (S),-37.79,145.38,1,1,1,4,10,18
3797,,,2,0.90952381," $327,850.00 ",Yarra Ranges (S),-37.86,145.71,2,2,2,0,0,0
3799,,,6,0.964809384," $380,025.00 ",Yarra Ranges (S),-37.76,145.75,1,1,1,1,4,8
3800,,,,0.6,  ,Monash (C),-37.91,145.13,1,1,1,1,1,1
3802,,,3,1.050384885," $542,026.92 ",Casey (C),-37.98,145.25,1,1,1,4,10,18
3803,3,129,10,1.042758621," $431,201.67 ",Casey (C),-38,145.27,1,1,1,1,1,1
3804,,,7,1.133986928," $790,625.00 ",Casey (C),-37.97,145.36,1,1,1,0,0,0
3805,32,1905,9,0.89752329," $467,848.44 ",Casey (C),-38.02,145.3,1,1,1,3,9,17
3806,32,2597,9,0.970796711," $563,323.50 ",Casey (C),-38.03,145.34,1,1,1,1,1,1
3807,7,480,10,0.8125," $571,248.52 ",Cardinia (S),-38.05,145.37,1,1,2,0,0,0
3808,,,9,1.033112583," $696,500.00 ",Cardinia (S),-38,145.41,1,1,1,0,0,0
3809,11,504,5,6.058333333," $391,325.00 ",Cardinia (S),-38.06,145.41,1,1,1,2,8,16
3810,31,2565,8,1.326751947," $387,525.83 ",Cardinia (S),-38.08,145.49,1,1,1,3,9,17
3812,,,7,0.973214286," $440,625.00 ",Cardinia (S),-38.04,145.61,1,1,1,0,0,0
3813,,,6,0.612903226,  ,Cardinia (S),-38.09,145.63,1,1,1,0,0,0
3814,,,6,1.086330935," $367,526.39 ",Cardinia (S),-38.15,145.61,1,1,1,1,4,16
3815,,,4,0.85380117," $364,562.50 ",Cardinia (S),-38.1,145.72,1,1,1,1,4,8
3816,,,5,1.333333333," $319,435.17 ",Baw Baw (S),-38.05,145.83,1,1,1,0,0,8
3910,17,985,6,1.012211669," $463,133.05 ",Frankston (C),-38.15,145.19,2,2,2,3,8,16
3911,3,132,7,1.03626943," $408,575.00 ",Mornington Peninsula (S),-38.2,145.16,2,2,2,2,1,1
3912,9,505,7,0.926130099," $409,964.02 ",Mornington Peninsula (S),-38.2,145.23,2,2,2,6,10,18
3913,,,2,0.821782178," $391,767.54 ",Mornington Peninsula (S),-38.26,145.19,2,2,2,0,0,0
3915,7,428,10,0.966569767," $378,406.17 ",Mornington Peninsula (S),-38.31,145.19,1,1,1,3,9,17
3916,,,7,2.117647059," $864,625.00 ",Mornington Peninsula (S),-38.39,145.09,1,1,1,0,0,0
3918,,,4,1.004694836," $437,782.61 ",Mornington Peninsula (S),-38.34,145.18,1,1,1,3,9,17
3919,,,9,0.919811321," $355,926.14 ",Mornington Peninsula (S),-38.37,145.2,1,1,1,0,0,0
3920,,,7,0.804878049,  ,Mornington Peninsula (S),0,0,1,1,1,0,0,0
3926,,,9,1.065359477," $656,250.00 ",Mornington Peninsula (S),-38.37,145.13,1,1,1,0,0,0
3927,,,10,0.714285714," $782,625.00 ",Mornington Peninsula (S),-38.38,145.15,1,1,1,0,0,0
3928,,,9,0.941176471,  ,Mornington Peninsula (S),-38.4,144.97,1,1,1,0,0,0
3929,,,10,0.558139535," $1,001,101.22 ",Mornington Peninsula (S),-38.47,145.02,1,1,1,0,0,0
